ax,ay,az,mx,my,mz
0.541525,0.161284,0.881788,0.26796,0.66472,-0.07014
0.556511,0.1412,0.875018,0.26628,0.66682,-0.07224
0.551006,0.151978,0.890931,0.26852,0.6678,-0.06566
0.558652,0.2109,0.921368,0.27132,0.66948,-0.06608
0.51253,0.231403,0.911165,0.2639,0.66934,-0.06916
0.475155,0.0876434,0.736322,0.26432,0.67032,-0.06748
0.505618,0.124708,0.764858,0.26656,0.67004,-0.06734
0.525804,0.144191,0.770003,0.26838,0.6685,-0.0658
0.557612,0.139486,0.8077,0.26866,0.67144,-0.05614
0.566482,0.1096,0.827968,0.26684,0.66864,-0.05572
0.563362,0.122645,0.834827,0.2688,0.67102,-0.05544
0.571437,0.107948,0.843973,0.26978,0.6657,-0.05306
0.555777,0.101144,0.842975,0.27174,0.67116,-0.0497
0.57058,0.133733,0.816528,0.2779,0.66752,-0.04956
0.550945,0.147017,0.806252,0.27552,0.66836,-0.04648
0.582447,0.170852,0.782448,0.27594,0.66906,-0.0434
0.528251,0.0721652,0.781172,0.27552,0.6678,-0.03724
0.530881,0.0686137,0.761844,0.27972,0.66458,-0.03458
0.573945,0.0770187,0.75274,0.27566,0.66556,-0.04172
0.592479,0.0121639,0.772365,0.27958,0.66612,-0.03766
0.62441,-0.0371297,0.797092,0.2758,0.66374,-0.04046
0.651631,-0.0485128,0.817253,0.28168,0.665,-0.03878
0.643251,-0.0354086,0.831829,0.28294,0.66206,-0.03486
0.652181,-0.0246262,0.811936,0.27916,0.66528,-0.03164
0.625267,0.00715236,0.80315,0.2765,0.66416,-0.02198
0.600554,0.0342156,0.790322,0.27664,0.66164,-0.02142
0.584099,0.0489708,0.756621,0.27832,0.6622,-0.01834
0.566421,0.0308358,0.741381,0.28112,0.66276,-0.02212
0.582815,-0.0253226,0.74151,0.27888,0.66276,-0.01596
0.615418,-0.0738198,0.765134,0.2821,0.66066,-0.01414
0.656647,-0.086607,0.803415,0.28476,0.65842,-0.01652
0.67775,-0.0727582,0.808923,0.28182,0.65828,-0.01036
0.67824,-0.0794952,0.802562,0.28658,0.65436,-0.01176
0.666067,-0.0575727,0.788109,0.28812,0.65828,-0.00476
0.651631,-0.050289,0.757397,0.29232,0.65492,0.0007
0.643312,-0.0621737,0.739381,0.28798,0.65268,0.00378
0.635176,-0.080428,0.729618,0.29092,0.6538,0.00364
0.635482,-0.0948823,0.74331,0.28924,0.65296,0.00084
0.666128,-0.1522,0.76975,0.28532,0.65548,0.00392
0.700383,-0.184527,0.791294,0.28336,0.65324,0.00994
0.720937,-0.229598,0.788418,0.28602,0.65268,0.01316
0.71641,-0.217412,0.765749,0.29064,0.65282,0.0147
0.689984,-0.197699,0.746872,0.29386,0.6503,0.01302
0.673958,-0.182208,0.719222,0.29372,0.651,0.01708
0.644046,-0.172051,0.6836,0.30002,0.64582,0.0245
0.640987,-0.15576,0.667532,0.29932,0.6503,0.03234
0.633157,-0.151414,0.6593,0.30058,0.64092,0.03192
0.642517,-0.168377,0.65811,0.30324,0.64358,0.03682
0.675365,-0.203154,0.66529,0.30352,0.6391,0.04158
0.682828,-0.251537,0.657863,0.30506,0.63784,0.03864
0.690474,-0.315845,0.694698,0.30296,0.63798,0.04228
0.730968,-0.305542,0.671906,0.30604,0.63308,0.04144
0.717939,-0.321103,0.67359,0.30954,0.63616,0.04732
0.723139,-0.321714,0.6674,0.308,0.63098,0.04746
0.717939,-0.340702,0.642344,0.30856,0.62776,0.05334
0.719897,-0.3426,0.642644,0.3101,0.62776,0.05726
0.710171,-0.324474,0.622681,0.31094,0.62608,0.05824
0.682216,-0.354127,0.607834,0.31556,0.62356,0.06496
0.711639,-0.348115,0.619493,0.31682,0.6237,0.05922
0.718734,-0.374388,0.629802,0.3192,0.62146,0.06412
0.7462,-0.387792,0.614623,0.32144,0.61656,0.06958
0.728277,-0.440532,0.60971,0.322,0.61768,0.06566
0.712312,-0.458544,0.604126,0.32452,0.61194,0.07056
0.722649,-0.433858,0.566624,0.32298,0.61362,0.07336
0.687477,-0.44128,0.551128,0.33264,0.6069,0.07868
0.68503,-0.424193,0.532184,0.33362,0.60494,0.08008
0.692492,-0.432888,0.529656,0.33768,0.59962,0.08022
0.701668,-0.421064,0.50964,0.3388,0.5971,0.0812
0.686804,-0.482377,0.511015,0.34048,0.5978,0.08218
0.679524,-0.482625,0.522957,0.34258,0.5901,0.08666
0.690841,-0.497136,0.513019,0.34146,0.58352,0.09674
0.682277,-0.500018,0.5194,0.34118,0.58492,0.09478
0.674508,-0.494324,0.513737,0.3423,0.58114,0.09786
0.653833,-0.500701,0.496856,0.34258,0.57666,0.09646
0.649796,-0.498742,0.497235,0.3451,0.57806,0.10122
0.66307,-0.510498,0.498297,0.34664,0.5761,0.10024
0.694389,-0.51502,0.464217,0.34692,0.5761,0.10598
0.65004,-0.606048,0.48511,0.34538,0.57638,0.10696
0.667841,-0.597651,0.493561,0.34776,0.5719,0.11102
0.668208,-0.604265,0.483287,0.34734,0.57148,0.11102
0.671389,-0.582767,0.490619,0.35294,0.5677,0.1085
0.670716,-0.574927,0.469957,0.35168,0.56938,0.11074
0.649368,-0.589817,0.448186,0.35546,0.56616,0.11424
0.63279,-0.582289,0.432214,0.35896,0.56252,0.10878
0.634136,-0.546337,0.42384,0.35756,0.5607,0.10654
0.62386,-0.615917,0.41169,0.36064,0.55958,0.1099
0.604897,-0.645444,0.431607,0.36288,0.55888,0.10822
0.637806,-0.685796,0.437257,0.3661,0.54922,0.10794
0.665516,-0.704957,0.429474,0.3661,0.54684,0.11536
0.668147,-0.705262,0.430689,0.37548,0.54642,0.11578
0.657136,-0.707348,0.432248,0.36932,0.54502,0.12012
0.659522,-0.671579,0.411704,0.37282,0.53998,0.12012
0.63383,-0.67955,0.375334,0.37128,0.53312,0.11774
0.618966,-0.680228,0.358194,0.37674,0.52556,0.1197
0.611809,-0.699646,0.321588,0.37758,0.52276,0.12054
0.645881,-0.652719,0.29723,0.38584,0.52024,0.11326
0.547458,-0.73862,0.284584,0.38682,0.51086,0.12026
0.54544,-0.746828,0.282021,0.39004,0.51366,0.11676
0.574128,-0.72771,0.265438,0.39466,0.50722,0.1169
0.576881,-0.756495,0.249834,0.39284,0.50442,0.1134
0.5622,-0.771138,0.200288,0.39732,0.49882,0.11718
0.546541,-0.758771,0.200516,0.40082,0.49182,0.11074
0.534123,-0.762082,0.190523,0.40082,0.48818,0.11704
0.534796,-0.756386,0.184041,0.40264,0.48356,0.11172
0.542626,-0.790315,0.182241,0.4074,0.48496,0.11158
0.560549,-0.816461,0.190502,0.40866,0.47922,0.1148
0.575046,-0.836056,0.156159,0.40502,0.47642,0.11382
0.542442,-0.875326,0.205337,0.40684,0.4718,0.1071
0.557857,-0.860438,0.199489,0.4088,0.47026,0.10724
0.551618,-0.852294,0.161662,0.41398,0.46704,0.10738
0.540424,-0.849603,0.147264,0.41272,0.46942,0.10962
0.531676,-0.839806,0.126808,0.4158,0.46452,0.10598
0.529474,-0.842563,0.134579,0.4193,0.4648,0.1092
0.528128,-0.846667,0.130669,0.4151,0.46032,0.10528
0.536509,-0.847644,0.123309,0.4123,0.45486,0.1029
0.543482,-0.89566,0.132269,0.41594,0.45444,0.10094
0.544828,-0.896211,0.110255,0.4165,0.45178,0.10668
0.531065,-0.890029,0.0915846,0.41804,0.4459,0.09436
0.513264,-0.871906,0.0679755,0.42448,0.441,0.09744
0.504027,-0.860333,0.0418962,0.42546,0.44156,0.09716
0.480905,-0.861933,0.0171976,0.42658,0.43512,0.09534
0.480844,-0.814099,-0.0128134,0.42966,0.43428,0.09114
0.440655,-0.857353,-0.0245721,0.43008,0.4347,0.0868
0.44561,-0.893242,0.0190007,0.4284,0.4333,0.08666
0.465735,-0.90279,-0.0234259,0.42672,0.43204,0.08792
0.460903,-0.900709,-0.0405926,0.4305,0.42798,0.09016
0.453134,-0.899915,-0.0420996,0.4361,0.41944,0.08386
0.442184,-0.893978,-0.0666468,0.43862,0.41524,0.08344
0.436251,-0.886385,-0.078796,0.43778,0.4165,0.07644
0.450809,-0.869231,-0.0874536,0.43974,0.41062,0.0777
0.423466,-0.886144,-0.0878096,0.44114,0.41188,0.07756
0.432642,-0.879404,-0.0858771,0.44324,0.41034,0.06944
0.425607,-0.894963,-0.0918523,0.43862,0.41076,0.0686
0.411661,-0.872,-0.103182,0.43666,0.40362,0.0665
0.399794,-0.853324,-0.106509,0.43904,0.40502,0.06398
0.385725,-0.864659,-0.12567,0.44282,0.39984,0.06356
0.384807,-0.875806,-0.151593,0.44338,0.3969,0.0616
0.387193,-0.875989,-0.14414,0.44618,0.3948,0.05922
0.390373,-0.897119,-0.159071,0.44408,0.3913,0.0567
0.399427,-0.910835,-0.162461,0.44338,0.38948,0.05446
0.405054,-0.927309,-0.170611,0.44674,0.38906,0.04998
0.426953,-0.887368,-0.217069,0.44534,0.38668,0.05208
0.329632,-0.939522,-0.203789,0.44828,0.38192,0.04914
0.368169,-0.86001,-0.187189,0.44884,0.38444,0.04956
0.327674,-0.845201,-0.230301,0.45192,0.38206,0.04466
0.337033,-0.857938,-0.18637,0.44898,0.3787,0.0462
0.342967,-0.903504,-0.198867,0.44968,0.37856,0.04466
0.361685,-0.936204,-0.21213,0.44702,0.37254,0.04186
0.378568,-0.928359,-0.184906,0.45094,0.36862,0.03794
0.33532,-0.869943,-0.167597,0.4459,0.36764,0.03668
0.25115,-0.982359,-0.334604,0.44912,0.36764,0.03808
0.285773,-0.966056,-0.318738,0.45178,0.36372,0.02954
0.301616,-0.951107,-0.286008,0.45234,0.35994,0.03122
0.321068,-0.924213,-0.297001,0.45052,0.35826,0.02982
0.312076,-1.01835,-0.358316,0.45584,0.35238,0.0217
0.272682,-0.949217,-0.281526,0.44996,0.34748,0.02884
0.266565,-0.882766,-0.35083,0.45052,0.34986,0.02632
0.224664,-0.871694,-0.317821,0.45178,0.3437,0.0231
0.228028,-0.821654,-0.303209,0.4522,0.343,0.02044
0.210044,-0.828213,-0.306279,0.44744,0.34244,0.01974
0.219648,-0.851178,-0.314257,0.4473,0.33782,0.0168
0.2161,-0.896196,-0.342441,0.44772,0.33362,0.00938
0.208759,-0.929945,-0.393234,0.45304,0.32858,0.01316
0.186371,-0.942263,-0.399716,0.44674,0.32788,0.00588
0.168938,-0.933143,-0.434761,0.44632,0.32494,0.00308
0.153829,-0.901728,-0.414599,0.4487,0.32256,-0.0042
0.150587,-0.878517,-0.39655,0.45038,0.32088,0.00028
0.143491,-0.856531,-0.384482,0.45178,0.31864,-0.0021
0.137435,-0.869518,-0.428305,0.44898,0.31724,-0.00644
0.123366,-0.871298,-0.442268,0.4473,0.31654,-0.01036
0.114802,-0.856173,-0.440408,0.44856,0.31332,-0.00924
0.110092,-0.855869,-0.453479,0.44912,0.31626,-0.01582
0.108991,-0.861136,-0.46008,0.4501,0.31164,-0.0168
0.119512,-0.889613,-0.48726,0.44674,0.30912,-0.0203
0.125507,-0.887406,-0.485503,0.45234,0.30646,-0.02366
0.131746,-0.872704,-0.465647,0.45402,0.3108,-0.02534
0.108563,-0.861075,-0.457694,0.44954,0.30646,-0.02716
0.0972464,-0.859364,-0.464266,0.4473,0.30786,-0.03192
0.0697199,-0.858148,-0.487974,0.44506,0.30954,-0.03122
0.0536933,-0.873771,-0.535132,0.44562,0.30758,-0.03178
0.0292865,-0.875494,-0.557137,0.44982,0.2975,-0.03192
0.0226189,-0.87225,-0.575766,0.44352,0.30114,-0.04326
0.0384008,-0.877329,-0.582902,0.448,0.2975,-0.04158
0.0553449,-0.879344,-0.569743,0.44702,0.30086,-0.04326
0.0695976,-0.883014,-0.564708,0.44772,0.29736,-0.0483
0.0782225,-0.884543,-0.554827,0.44702,0.29862,-0.0483
0.0708821,-0.856004,-0.515428,0.45038,0.29694,-0.0532
0.0649486,-0.831936,-0.543226,0.44548,0.30184,-0.0497
0.0580976,-0.829855,-0.560938,0.44618,0.29792,-0.05586
0.0492279,-0.829858,-0.584085,0.44226,0.30156,-0.05964
0.0447013,-0.833963,-0.610914,0.448,0.2989,-0.05978
0.0420098,-0.808179,-0.617322,0.44296,0.2954,-0.06426
0.0277572,-0.753857,-0.608469,0.4438,0.29722,-0.06398
0.0242094,-0.699471,-0.585767,0.44226,0.29932,-0.06804
0.0191934,-0.677852,-0.573032,0.44254,0.29722,-0.07014
0.0130764,-0.686062,-0.584756,0.44408,0.29596,-0.07434
0.00958971,-0.725935,-0.62211,0.441,0.29008,-0.07588
-0.00117623,-0.768934,-0.652046,0.44114,0.29302,-0.0791
-0.00649802,-0.76324,-0.668416,0.4417,0.28966,-0.08218
-0.0384288,-0.737587,-0.648698,0.441,0.29512,-0.08428
-0.0533543,-0.709602,-0.650793,0.44338,0.29162,-0.09044
-0.0701761,-0.707035,-0.655209,0.44114,0.28924,-0.09548
-0.0745803,-0.705138,-0.661066,0.43428,0.29064,-0.09814
-0.0889553,-0.697487,-0.672825,0.43708,0.29022,-0.09296
-0.074458,-0.718368,-0.714566,0.43568,0.28728,-0.09856
-0.0831441,-0.743788,-0.73405,0.43792,0.28504,-0.10402
-0.0715218,-0.759463,-0.729194,0.43246,0.28602,-0.1043
-0.0619793,-0.756582,-0.717725,0.43456,0.28014,-0.10878
-0.0861415,-0.714329,-0.656267,0.43232,0.2842,-0.10822
-0.0753755,-0.68805,-0.654764,0.43246,0.28714,-0.11368
-0.0639979,-0.683392,-0.676009,0.43596,0.2842,-0.11102
-0.0665059,-0.696438,-0.697832,0.43498,0.28616,-0.12222
-0.0812479,-0.715797,-0.724452,0.4333,0.28714,-0.12754
-0.122293,-0.742698,-0.791903,0.4291,0.2863,-0.13048
-0.164072,-0.716008,-0.788911,0.43106,0.28546,-0.13762
-0.178814,-0.663524,-0.775533,0.4291,0.2912,-0.14336
-0.165357,-0.604049,-0.754221,0.42798,0.28588,-0.13832
-0.152511,-0.589712,-0.749424,0.427,0.28966,-0.14476
-0.150798,-0.580035,-0.774311,0.42714,0.29246,-0.14798
-0.151899,-0.579178,-0.795829,0.42546,0.29428,-0.15554
-0.196798,-0.568168,-0.788551,0.42364,0.29904,-0.15848
-0.212825,-0.578891,-0.814982,0.42406,0.29498,-0.15484
-0.181689,-0.560752,-0.806138,0.42406,0.29624,-0.1582
-0.180221,-0.533252,-0.780153,0.42112,0.29932,-0.161
-0.173125,-0.517264,-0.766291,0.42266,0.30212,-0.16982
-0.156793,-0.510582,-0.780274,0.42126,0.3031,-0.16842
-0.168109,-0.538576,-0.816809,0.42112,0.30884,-0.17024
-0.168966,-0.551255,-0.860952,0.42238,0.30926,-0.168
-0.219859,-0.532591,-0.879885,0.41888,0.31514,-0.17822
-0.261577,-0.488568,-0.881903,0.42056,0.31626,-0.18172
-0.277665,-0.463707,-0.870911,0.41748,0.32466,-0.18228
-0.249099,-0.43828,-0.871107,0.42028,0.32592,-0.18788
-0.228056,-0.417694,-0.858321,0.42308,0.32438,-0.1883
-0.206524,-0.408683,-0.851287,0.4235,0.33152,-0.18704
-0.204995,-0.421238,-0.855817,0.42196,0.3332,-0.18816
-0.1697,-0.430291,-0.838063,0.4235,0.3367,-0.18746
-0.152144,-0.451906,-0.859758,0.42742,0.3353,-0.18354
-0.155937,-0.434574,-0.872401,0.42574,0.34244,-0.1862
-0.147801,-0.427528,-0.858421,0.42686,0.3395,-0.1869
-0.153734,-0.437758,-0.860485,0.42602,0.34132,-0.18858
-0.158077,-0.42796,-0.869826,0.42616,0.34048,-0.19138
-0.155386,-0.420793,-0.894716,0.42532,0.34958,-0.19166
-0.163155,-0.43819,-0.91793,0.42224,0.34958,-0.1932
-0.14199,-0.455087,-0.907109,0.42546,0.35182,-0.19026
-0.142357,-0.448289,-0.900748,0.42084,0.3563,-0.19376
-0.156732,-0.430042,-0.879857,0.42042,0.3605,-0.19782
-0.179426,-0.38295,-0.895866,0.41776,0.36288,-0.1974
-0.211785,-0.354481,-0.927687,0.4221,0.36288,-0.19824
-0.235274,-0.315719,-0.920096,0.42,0.36904,-0.20538
-0.218269,-0.310446,-0.93347,0.41328,0.37058,-0.20748
-0.231176,-0.310634,-0.955506,0.41454,0.37842,-0.21042
-0.249466,-0.297411,-0.959795,0.41258,0.3808,-0.2072
-0.261149,-0.251908,-0.959694,0.41076,0.38612,-0.2093
-0.271364,-0.194461,-0.938623,0.4144,0.38402,-0.2149
-0.277848,-0.159736,-0.934442,0.41104,0.39088,-0.2107
-0.261271,-0.125922,-0.942797,0.41286,0.39564,-0.21336
-0.247936,-0.250985,-0.925369,0.40824,0.39886,-0.2121
-0.197899,-0.227143,-0.920978,0.4088,0.40222,-0.21238
-0.19062,-0.235042,-0.939647,0.41076,0.4067,-0.21112
-0.184748,-0.234856,-0.943576,0.41132,0.40908,-0.21658
-0.160952,-0.206675,-0.950483,0.413,0.41076,-0.20944
-0.183096,-0.20166,-0.945836,0.41118,0.4137,-0.21532
-0.236008,-0.242039,-0.932615,0.41104,0.41916,-0.21056
-0.226894,-0.263595,-0.922922,0.41174,0.41874,-0.21714
-0.203772,-0.231249,-0.930072,0.41118,0.42028,-0.21252
-0.233194,-0.198736,-0.948083,0.4053,0.4263,-0.21518
-0.240168,-0.183182,-0.937117,0.4088,0.43078,-0.2163
-0.253625,-0.181042,-0.951631,0.40852,0.43512,-0.2149
-0.242553,-0.145821,-0.959787,0.40236,0.44198,-0.2149
-0.226221,-0.120705,-0.947049,0.40516,0.44128,-0.2128
-0.213926,-0.0940581,-0.954782,0.40544,0.44926,-0.22134
-0.210256,-0.0671081,-0.96029,0.4046,0.45444,-0.217
-0.263841,-0.0298873,-0.983369,0.40152,0.45556,-0.21742
-0.295955,-0.0379212,-0.989214,0.40306,0.46158,-0.21224
-0.280356,-0.0501043,-0.948967,0.4018,0.46214,-0.21686
-0.213803,-0.0880559,-0.932282,0.40012,0.46144,-0.21672
-0.175939,-0.058951,-0.922904,0.40082,0.46522,-0.21686
-0.203405,-0.0325624,-0.931628,0.39774,0.47404,-0.21784
-0.228484,-0.0189737,-0.954851,0.39606,0.47446,-0.2163
-0.261271,-0.0108998,-0.981967,0.39802,0.47446,-0.21462
-0.256867,-0.00477364,-0.99604,0.40194,0.47824,-0.2198
-0.230503,0.0154466,-1.01194,0.39676,0.48132,-0.21
-0.232644,0.0717934,-1.01401,0.39816,0.4844,-0.21252
-0.251729,0.113435,-1.00355,0.39648,0.48804,-0.20958
-0.270997,0.115266,-0.992862,0.4011,0.48888,-0.21014
-0.272404,0.0483227,-0.973183,0.39298,0.4893,-0.20636
-0.247325,-0.0250434,-0.934624,0.39662,0.49154,-0.21266
-0.216495,-0.0750111,-0.911607,0.3976,0.48958,-0.20916
-0.231543,-0.0592754,-0.921345,0.3969,0.49784,-0.20776
-0.278644,0.0301914,-0.936608,0.3962,0.50106,-0.20524
-0.326723,0.0701702,-0.984525,0.39494,0.50666,-0.20342
-0.300053,0.131916,-0.985137,0.39522,0.51212,-0.2065
-0.253564,0.13334,-0.982758,0.39214,0.51254,-0.19572
-0.203833,0.137521,-0.956053,0.3927,0.51492,-0.19712
-0.181139,0.157985,-0.960085,0.38948,0.5201,-0.19754
-0.196615,0.133971,-0.975577,0.39382,0.52304,-0.19432
-0.221694,0.134637,-0.978137,0.3913,0.52332,-0.19222
-0.213681,0.0953186,-0.977371,0.39088,0.525,-0.18228
-0.167375,0.089699,-0.95665,0.38878,0.52836,-0.18508
-0.196676,0.0776237,-0.967516,0.38934,0.5285,-0.18326
-0.210378,0.111918,-0.977744,0.39144,0.52892,-0.18256
-0.237048,0.164459,-0.99258,0.39214,0.53032,-0.18228
-0.229341,0.1467,-0.992176,0.38766,0.53088,-0.18046
-0.199123,0.0999782,-0.967261,0.39074,0.53508,-0.17724
-0.180221,0.0479854,-0.947757,0.39032,0.5404,-0.1778
-0.185421,0.0830172,-0.944802,0.38822,0.54124,-0.17696
-0.248548,0.17793,-0.980196,0.38948,0.5411,-0.17262
-0.294609,0.260844,-1.02664,0.38906,0.54208,-0.16828
-0.312348,0.280131,-1.04616,0.38822,0.54544,-0.16772
-0.256622,0.259264,-1.02332,0.3906,0.54236,-0.16408
-0.160218,0.203499,-0.975358,0.39088,0.55048,-0.16618
-0.138564,0.132704,-0.955865,0.38948,0.54558,-0.16422
-0.140828,0.0911164,-0.959841,0.39046,0.5467,-0.16534
-0.196125,0.146037,-0.995691,0.38864,0.5495,-0.15736
-0.213069,0.200419,-1.01373,0.3941,0.54908,-0.15988
-0.170067,0.211703,-1.00297,0.39578,0.5502,-0.15554
-0.129328,0.213676,-0.972507,0.39396,0.5509,-0.14896
-0.106817,0.2086,-0.952454,0.39368,0.55524,-0.14868
-0.14621,0.17778,-0.94795,0.39536,0.55496,-0.15358
-0.156304,0.182676,-0.941991,0.38934,0.55622,-0.15078
-0.204689,0.267304,-0.957189,0.39312,0.5586,-0.14014
-0.232154,0.335831,-0.983637,0.3927,0.56378,-0.13972
-0.240168,0.442337,-1.013,0.392,0.56406,-0.13818
-0.235519,0.368597,-0.926273,0.39046,0.56406,-0.13132
-0.0795963,0.399517,-0.942957,0.39228,0.5642,-0.1281
-0.0289474,0.298475,-0.896281,0.38836,0.57008,-0.12614
0.0133823,0.204046,-0.854838,0.39116,0.57218,-0.1253
-0.062958,0.152757,-0.825903,0.39032,0.57092,-0.12642
-0.142724,0.1414,-0.832717,0.38976,0.57428,-0.12068
-0.235702,0.200412,-0.897872,0.39158,0.57456,-0.11424
-0.337306,0.400718,-0.9631,0.38976,0.57652,-0.11578
-0.328375,0.589547,-1.00155,0.3892,0.57722,-0.10374
-0.210684,0.785332,-1.00801,0.39424,0.57596,-0.0952
-0.101067,0.898675,-1.01734,0.38976,0.58114,-0.09016
0.0385843,0.665307,-0.901843,0.39312,0.5852,-0.0868
0.0492279,0.389637,-0.814246,0.39018,0.58562,-0.0875
0.0891108,0.214421,-0.793476,0.39018,0.5873,-0.08918
0.0309992,0.109731,-0.797065,0.39032,0.58268,-0.08848
-0.0551282,0.134875,-0.873066,0.38668,0.58184,-0.09226
-0.125535,0.244975,-0.948484,0.39396,0.58534,-0.09016
-0.156976,0.297331,-0.977307,0.39074,0.58744,-0.08736
-0.142173,0.409541,-0.957336,0.3864,0.58828,-0.0833
-0.0128597,0.372528,-0.837923,0.385,0.58758,-0.0763
-0.017998,0.392616,-0.827268,0.38626,0.59178,-0.07
-0.11324,0.47288,-0.870891,0.38052,0.59038,-0.07168
-0.155692,0.530561,-0.905981,0.38458,0.58996,-0.07028
-0.135261,0.526525,-0.89222,0.37912,0.59738,-0.0637
-0.0939101,0.430871,-0.865754,0.37912,0.59794,-0.05978
-0.0292533,0.412211,-0.822526,0.38052,0.59794,-0.05362
0.0198663,0.44818,-0.829196,0.37884,0.59962,-0.04382
0.00971205,0.556462,-0.854094,0.37912,0.5992,-0.04452
-0.0304767,0.581805,-0.88247,0.3787,0.60424,-0.04172
-0.065466,0.517177,-0.869975,0.38346,0.60102,-0.03276
-0.0875484,0.445572,-0.805485,0.38178,0.60228,-0.03346
-0.0450352,0.47768,-0.799543,0.37842,0.60872,-0.03248
-0.0398357,0.567286,-0.829623,0.37814,0.6055,-0.02688
-0.0153065,0.596632,-0.815317,0.37898,0.60186,-0.02072
-0.0153677,0.64318,-0.84221,0.3752,0.60242,-0.01848
-0.0424049,0.610342,-0.864519,0.37716,0.59976,-0.00854
0.0182759,0.566448,-0.851181,0.3794,0.59934,-0.00924
-0.000748037,0.543045,-0.807785,0.37828,0.60256,-0.00196
0.0280631,0.526946,-0.739757,0.38178,0.60172,-0.0028
0.0325285,0.547159,-0.745329,0.3759,0.60116,-0.00112
-0.014756,0.588608,-0.7853,0.3766,0.60312,0.00686
0.0349141,0.635601,-0.774117,0.37352,0.6013,0.01064
-0.057208,0.700126,-0.832487,0.37086,0.60494,0.01862
-0.0648543,0.686159,-0.858636,0.36764,0.6083,0.02492
-0.00649802,0.571033,-0.793152,0.36526,0.60732,0.02674
-0.0313942,0.538013,-0.887795,0.3682,0.6083,0.02226
-0.0100459,0.570297,-0.811056,0.36792,0.60718,0.02954
0.0459859,0.657654,-0.796337,0.36022,0.60704,0.03374
0.104893,0.709856,-0.708876,0.3563,0.60816,0.04102
0.181355,0.756796,-0.640234,0.35392,0.61012,0.04032
0.179092,0.847197,-0.652868,0.3549,0.6062,0.04256
0.191815,0.817557,-0.669232,0.3493,0.60634,0.0511
0.116148,0.790584,-0.717636,0.3465,0.60872,0.06006
0.0257386,0.723549,-0.736904,0.34244,0.60746,0.05992
-0.0217294,0.6934,-0.732132,0.34356,0.60578,0.07112
-0.056474,0.65958,-0.698905,0.34062,0.60872,0.07224
-0.00564164,0.707002,-0.662169,0.34426,0.6055,0.08008
0.116148,0.750344,-0.628685,0.33726,0.60564,0.08316
0.158906,0.782513,-0.611494,0.33502,0.60284,0.0882
0.234023,0.802933,-0.618788,0.33502,0.60424,0.0931
0.299536,0.7659,-0.601182,0.33586,0.60606,0.09394
0.3081,0.756777,-0.580481,0.3318,0.6013,0.10094
0.264669,0.681735,-0.612657,0.32914,0.60186,0.10262
0.164411,0.699647,-0.638425,0.32634,0.60046,0.1057
0.120002,0.777233,-0.641346,0.32634,0.59962,0.10948
0.0932092,0.845086,-0.63637,0.32032,0.59906,0.11284
0.106116,0.900397,-0.629915,0.32144,0.59584,0.11438
0.126425,0.948299,-0.667991,0.31906,0.59752,0.11732
0.217813,0.849169,-0.60449,0.31794,0.59682,0.11704
0.176584,0.751221,-0.578104,0.31248,0.59598,0.12026
0.224541,0.798214,-0.60733,0.315,0.58912,0.11662
0.275496,0.725836,-0.57789,0.30772,0.5985,0.12782
0.270419,0.751497,-0.58368,0.30674,0.59598,0.12656
0.230781,0.795031,-0.605269,0.30156,0.59108,0.12908
0.202704,0.837772,-0.602616,0.30324,0.58912,0.1267
0.227906,0.885186,-0.581828,0.30156,0.59262,0.13552
0.238121,0.852238,-0.54047,0.2982,0.59234,0.1393
0.250416,0.845015,-0.515744,0.29778,0.59024,0.13762
0.284488,0.792844,-0.529175,0.29932,0.59024,0.147
0.234145,0.770349,-0.511066,0.29666,0.5887,0.14294
0.258674,0.81813,-0.512531,0.2884,0.588,0.14266
0.303695,0.84491,-0.479145,0.28518,0.58618,0.14756
0.227111,0.861299,-0.461569,0.28266,0.59136,0.1519
0.290422,0.960969,-0.450903,0.27398,0.5838,0.15064
0.28461,0.861686,-0.42547,0.27258,0.58814,0.15624
0.317092,0.869107,-0.489571,0.26838,0.5838,0.15428
0.254209,0.770234,-0.445457,0.2653,0.58548,0.15764
0.263629,0.821929,-0.428232,0.25984,0.58324,0.15932
0.220198,0.868096,-0.475305,0.25984,0.5824,0.1631
0.197076,0.923333,-0.497792,0.25032,0.58324,0.16576
0.205028,0.925786,-0.478677,0.24724,0.58002,0.1652
0.252985,0.93505,-0.39743,0.24514,0.58296,0.1708
0.284427,0.905232,-0.378323,0.23814,0.5796,0.17136
0.282898,0.910132,-0.379969,0.23436,0.57792,0.17528
0.261977,0.861433,-0.384383,0.23534,0.5768,0.1729
0.218241,0.867054,-0.407557,0.23268,0.57862,0.16884
0.156398,0.892022,-0.417288,0.22848,0.5775,0.17598
0.129789,0.925883,-0.411034,0.22778,0.5747,0.17458
0.119635,0.940641,-0.391378,0.22288,0.574,0.18088
0.184536,0.928474,-0.3745,0.21616,0.57582,0.18088
0.252741,0.900629,-0.345466,0.21742,0.57204,0.18088
