ax,ay,az
-0.651001,0.00561523,-0.755554
-0.652893,0.00854492,-0.758545
-0.652039,0.00921631,-0.757568
-0.655518,0.00579834,-0.757019
-0.653809,0.0065918,-0.754211
-0.653442,0.0067749,-0.759338
-0.65332,0.00683594,-0.75647
-0.653137,0.00891113,-0.754517
-0.641357,0.00708008,-0.756104
-0.654907,0.00823975,-0.756714
-0.654907,0.00793457,-0.757507
-0.656067,0.0045166,-0.754456
-0.656067,0.00775146,-0.755676
-0.6521,0.00848389,-0.75824
-0.656982,0.00799561,-0.756287
-0.654297,0.00640869,-0.756409
-0.653748,0.00762939,-0.757385
-0.654541,0.00494385,-0.758484
-0.653931,0.00738525,-0.75824
-0.653931,0.00854492,-0.755249
-0.656677,0.00744629,-0.755371
-0.655151,0.00714111,-0.756287
-0.654419,0.00909424,-0.755859
-0.653809,0.00714111,-0.75824
-0.653992,0.00744629,-0.756226
-0.656433,0.00604248,-0.758179
-0.656006,0.00567627,-0.755371
-0.651489,0.00610352,-0.7547
-0.652649,0.00897217,-0.756775
-0.655151,0.00628662,-0.756287
-0.652893,0.00750732,-0.757996
-0.654541,0.00823975,-0.759216
-0.6521,0.00805664,-0.75769
-0.652954,0.0065918,-0.755798
-0.655212,0.00805664,-0.758484
-0.652771,0.00915527,-0.758545
-0.653259,0.00933838,-0.75824
-0.654358,0.00653076,-0.758545
-0.650757,0.00604248,-0.758789
-0.652344,0.0067749,-0.757874
-0.653137,0.0078125,-0.758789
-0.653564,0.00384521,-0.757629
-0.655029,0.00793457,-0.756348
-0.654724,0.00811768,-0.758179
-0.670776,0.00756836,-0.759155
-0.654175,0.00592041,-0.755249
-0.641541,0.00701904,-0.755432
-0.655762,0.00390625,-0.753906
-0.656982,0.00726318,-0.753723
-0.762024,0.00396729,-0.652222
-0.764771,0.00299072,-0.6521
-0.767273,0.00445557,-0.653748
-0.766602,0.00457764,-0.650024
-0.767944,0.00311279,-0.649475
-0.765442,0.00640869,-0.651245
-0.76593,0.00488281,-0.651917
-0.764099,0.00213623,-0.650757
-0.765015,0.00512695,-0.653259
-0.761658,0.003479,-0.655212
-0.761108,0.00457764,-0.653503
-0.761841,0.00195312,-0.654358
-0.765381,0.00250244,-0.652527
-0.763672,0.00567627,-0.652466
-0.76416,0.00567627,-0.653076
-0.764038,0.00457764,-0.656128
-0.762695,0.00500488,-0.651245
-0.763489,0.00292969,-0.651123
-0.765808,0.00250244,-0.653809
-0.762085,0.00360107,-0.652649
-0.76355,0.00610352,-0.653564
-0.76416,0.00390625,-0.651245
-0.763672,0.0055542,-0.653687
-0.76416,0.00415039,-0.654297
-0.764343,0.0045166,-0.653259
-0.76178,0.00213623,-0.653992
-0.764404,0.00317383,-0.654419
-0.761963,0.00384521,-0.651917
-0.764343,0.00482178,-0.652405
-0.765747,0.0032959,-0.649353
-0.767151,0.00537109,-0.649414
-0.764038,0.0032959,-0.653625
-0.766113,0.00360107,-0.652588
-0.765259,0.00396729,-0.65332
-0.764709,0.00506592,-0.653137
-0.76825,0.00445557,-0.649719
-0.768433,0.00378418,-0.650452
-0.765991,0.00482178,-0.652161
-0.765808,0.00695801,-0.654541
-0.764648,0.00488281,-0.651855
-0.764893,0.00372314,-0.653198
-0.763672,0.00311279,-0.654053
-0.763062,0.00506592,-0.652649
-0.763062,0.00415039,-0.653442
-0.764221,0.00415039,-0.652405
-0.761108,0.00384521,-0.65332
-0.763733,0.00183105,-0.656799
-0.76178,0.00396729,-0.655151
-0.763794,0.0045166,-0.656189
-0.762329,0.0032959,-0.651001
-0.765625,0.00311279,-0.651245
-0.762085,0.00238037,-0.650696
-0.764893,0.00463867,-0.65332
-0.765198,0.00421143,-0.652649
-0.765625,0.00280762,-0.651672
-0.765259,0.00323486,-0.651917
-0.76886,0.00762939,-0.653076
-0.763916,0.00585938,-0.650879
-0.764282,0.00512695,-0.651245
-0.761597,0.00213623,-0.654236
-0.763123,0.00366211,-0.656738
-0.763428,0.00457764,-0.656372
-0.761414,0.00506592,-0.657959
-0.762573,0.00531006,-0.65387
-0.763,0.00506592,-0.654663
-0.762573,0.00384521,-0.651672
-0.763062,0.0032959,-0.652771
-0.764709,0.00256348,-0.650818
-0.768005,0.00567627,-0.64978
-0.766968,0.00366211,-0.650635
-0.767883,0.00402832,-0.649841
-0.766418,0.00616455,-0.651917
-0.764221,0.00439453,-0.652405
-0.768005,0.00695801,-0.652466
-0.766602,0.003479,-0.651489
-0.762878,0.00366211,-0.652954
-0.764099,0.00262451,-0.654724
-0.763428,0.00421143,-0.651978
-0.76416,0.0055542,-0.652405
-0.765137,0.00292969,-0.650513
-0.763916,0.00170898,-0.653687
-0.762573,0.00317383,-0.652466
-0.765442,0.00262451,-0.653931
-0.763855,0.00390625,-0.652771
-0.765259,0.00384521,-0.653564
-0.765015,0.00262451,-0.652222
-0.764709,0.00445557,-0.656372
-0.762451,0.00445557,-0.653748
-0.764465,0.00488281,-0.653442
-0.766174,0.0032959,-0.654907
-0.761414,0.00421143,-0.652405
-0.762817,0.00317383,-0.653015
-0.762634,0.00500488,-0.651367
-0.765015,0.00457764,-0.652283
-0.764221,0.00469971,-0.652222
-0.761047,0.00506592,-0.653381
-0.766052,0.00396729,-0.65387
-0.765015,0.00415039,-0.650208
-0.767029,0.00488281,-0.650513
-0.765015,0.00457764,-0.653259
-0.861023,-0.000732422,-0.524658
-0.862366,0.00183105,-0.524353
-0.861206,0.00354004,-0.522278
-0.862976,0.00158691,-0.521362
-0.863159,0.00189209,-0.522766
-0.862,0.0020752,-0.521729
-0.863647,0.00238037,-0.521729
-0.863403,0.000427246,-0.523315
-0.863403,0.00109863,-0.522156
-0.864807,0.000793457,-0.521606
-0.862671,0.0012207,-0.523621
-0.862366,0.00390625,-0.521667
-0.862732,0.00384521,-0.525879
-0.862976,0.00262451,-0.523071
-0.860352,0.00201416,-0.522095
-0.86322,0.00280762,-0.521912
-0.859863,0.00213623,-0.523438
-0.861084,0.00286865,-0.522522
-0.859619,0.00189209,-0.526978
-0.860413,0.00170898,-0.525513
-0.861389,0.00299072,-0.523682
-0.860413,0.00177002,-0.526306
-0.859924,0.0022583,-0.525879
-0.859497,0.00372314,-0.527283
-0.860596,0.00134277,-0.525513
-0.860962,0.00231934,-0.522461
-0.860535,0.00219727,-0.525269
-0.861084,0.00128174,-0.525513
-0.859009,0.00140381,-0.523438
-0.861877,0.00280762,-0.52063
-0.862915,0.00219727,-0.522583
-0.863403,0.00219727,-0.524902
-0.863159,0.00170898,-0.523865
-0.862061,0.00152588,-0.520874
-0.861084,0.000305176,-0.523499
-0.860413,0.00109863,-0.522278
-0.860291,0.00396729,-0.52356
-0.86261,0.00231934,-0.525208
-0.862305,0.000366211,-0.524353
-0.865479,-6.10352e-05,-0.522827
-0.862488,0.00195312,-0.522034
-0.862671,0.00183105,-0.524048
-0.862427,0.003479,-0.522827
-0.862427,0.00170898,-0.521301
-0.863098,0.00201416,-0.523315
-0.862122,0.00140381,-0.523315
-0.862244,0.00390625,-0.523438
-0.86261,0.00231934,-0.523499
-0.86145,0.00354004,-0.522949
-0.863525,0.00164795,-0.523254
-0.862427,0.00134277,-0.522949
-0.861694,0.00219727,-0.523804
-0.860779,0.00012207,-0.52417
-0.861938,-0.000305176,-0.524902
-0.859802,0.00231934,-0.523804
-0.860229,0.000793457,-0.524536
-0.859985,0.000732422,-0.52417
-0.860718,0.00317383,-0.523315
-0.863281,0.00323486,-0.523315
-0.864136,0.00164795,-0.523804
-0.864502,0.00274658,-0.523987
-0.863892,0.00292969,-0.520508
-0.864075,0.00402832,-0.520752
-0.86377,0.00238037,-0.521667
-0.864258,0.00213623,-0.52179
-0.864685,0.0012207,-0.521606
-0.864197,0.00158691,-0.524353
-0.863464,0.00128174,-0.525513
-0.860657,0.00158691,-0.522888
-0.859741,0.00164795,-0.524109
-0.864807,0.00292969,-0.523987
-0.859436,0.0020752,-0.523682
-0.86261,0.00195312,-0.523804
-0.861572,0.00164795,-0.523438
-0.861816,0.000305176,-0.526184
-0.860046,0.000915527,-0.524475
-0.860474,0.00286865,-0.527588
-0.862122,0.00256348,-0.522339
-0.862122,0.00134277,-0.524902
-0.861755,0.00231934,-0.523621
-0.860413,0.00311279,-0.525818
-0.86322,0.00146484,-0.524414
-0.861389,0.00134277,-0.525085
-0.861389,0.00177002,-0.523315
-0.861267,0.00323486,-0.524597
-0.863159,0.0020752,-0.525635
-0.862671,0.00201416,-0.523621
-0.862,0.00152588,-0.522522
-0.861206,0.00317383,-0.525208
-0.861816,0.000793457,-0.524597
-0.864807,0.00250244,-0.522278
-0.862854,0.00219727,-0.523743
-0.864746,0.00128174,-0.524231
-0.862,0.00128174,-0.523682
-0.864624,0.00195312,-0.523071
-0.862122,0.00445557,-0.522461
-0.864502,0.00384521,-0.523376
-0.860657,0.00128174,-0.523193
-0.86322,0.0020752,-0.525513
-0.860657,0.000427246,-0.52356
-0.921204,-0.000671387,-0.421875
-0.921021,-0.000305176,-0.437378
-0.920471,0.00219727,-0.421997
-0.922058,0.00128174,-0.417847
-0.923096,-0.000305176,-0.419861
-0.92218,0.00177002,-0.420837
-0.921875,0.00189209,-0.42041
-0.921997,-0.013916,-0.418213
-0.921997,0.00195312,-0.418274
-0.92157,0.000915527,-0.419678
-0.921082,0.00140381,-0.4198
-0.921387,0.00177002,-0.422302
-0.933716,0.000671387,-0.41925
-0.922729,-0.000854492,-0.419373
-0.921997,-0.000244141,-0.417786
-0.925842,0.00280762,-0.4198
-0.922241,0.00299072,-0.421448
-0.922974,-0.0134888,-0.417053
-0.924011,-0.00146484,-0.423279
-0.921265,-0.0020752,-0.420776
-0.918701,0.00262451,-0.421082
-0.919312,0.000488281,-0.421753
-0.936401,0.000732422,-0.420044
-0.918335,0.000244141,-0.418396
-0.918457,0.0022583,-0.420471
-0.919983,0.00012207,-0.420715
-0.923523,0.00152588,-0.418945
-0.921997,0.00012207,-0.41803
-0.922119,0.000976562,-0.419434
-0.936279,0.00012207,-0.420654
-0.923706,0.00177002,-0.421509
-0.91925,0.00256348,-0.419189
-0.936401,0.0010376,-0.420349
-0.92334,6.10352e-05,-0.418152
-0.91864,0.00189209,-0.420166
-0.920288,0.00164795,-0.419861
-0.923279,0.00128174,-0.422119
-0.9198,0.000305176,-0.420898
-0.918335,0.000671387,-0.421875
-0.922607,0.00109863,-0.421204
-0.922913,0.0020752,-0.420166
-0.921448,0,-0.415894
-0.923767,0.0012207,-0.417969
-0.923767,0.0020752,-0.416809
-0.923889,0.00219727,-0.419678
-0.922913,0.000976562,-0.420532
-0.923035,-0.000549316,-0.419312
-0.920593,-0.0149536,-0.422485
-0.921631,0.013916,-0.420898
-0.920959,0.00311279,-0.421631
-0.921143,-0.00158691,-0.41864
-0.921875,-0.00170898,-0.420044
-0.918518,0.00164795,-0.418335
-0.923279,0.000244141,-0.436279
-0.919983,0.000244141,-0.418213
-0.921631,0,-0.419739
-0.917969,-0.0153809,-0.419067
-0.920166,0.000305176,-0.420288
-0.921509,-0.00152588,-0.419006
-0.921387,-0.000732422,-0.420349
-0.921265,-0.00134277,-0.4198
-0.923523,0.00317383,-0.420654
-0.923157,0.000488281,-0.419922
-0.921265,0.00170898,-0.419312
-0.920715,0.000305176,-0.417786
-0.924561,-0.000488281,-0.417175
-0.924561,-6.10352e-05,-0.416565
-0.922852,0.000305176,-0.419189
-0.924866,0.000671387,-0.419373
-0.924072,0.000610352,-0.418579
-0.921326,0.00012207,-0.419006
-0.923157,0.000793457,-0.42041
-0.92395,-0.000244141,-0.420166
-0.925171,6.10352e-05,-0.416748
-0.922852,0.00128174,-0.417053
-0.922913,0.00201416,-0.419434
-0.922119,0.000244141,-0.418579
-0.919983,0.00244141,-0.419617
-0.921021,-0.000915527,-0.417236
-0.921692,0.00219727,-0.4198
-0.921448,0,-0.421082
-0.919922,-0.000854492,-0.421265
-0.920959,0.000488281,-0.419922
-0.919922,-0.00262451,-0.421997
-0.923218,-0.000427246,-0.420349
-0.919373,0.00140381,-0.419922
-0.923218,0.00549316,-0.41864
-0.921509,0.000427246,-0.421143
-0.923279,-0.000305176,-0.421326
-0.921143,-0.0151978,-0.421509
-0.918823,-0.000793457,-0.419189
-0.918823,0.00134277,-0.421265
-0.920044,0.00152588,-0.420715
-0.923096,0.000610352,-0.418884
-0.921997,0.0010376,-0.421204
-0.919739,-0.0140381,-0.420776
-0.922546,0.000732422,-0.421204
-0.919373,0.00201416,-0.416077
-0.921143,0.000305176,-0.418701
-0.919922,0.00268555,-0.419861
-0.980347,-0.00012207,-0.260376
-0.981934,0.0012207,-0.260864
-0.983032,0.00115967,-0.259277
-0.980774,0.000549316,-0.257263
-0.983398,0,-0.258362
-0.983887,-0.00140381,-0.260864
-0.979492,0.00183105,-0.258118
-0.982727,-0.000427246,-0.258667
-0.981079,-0.00250244,-0.261658
-0.980225,-0.00231934,-0.261169
-0.979248,0.0150757,-0.262268
-0.980164,0.00109863,-0.262268
-0.981628,0.00146484,-0.263489
-0.98114,0.000549316,-0.262817
-0.981628,0.00164795,-0.262512
-0.981873,0.000549316,-0.259094
-0.9823,0.00244141,-0.25946
-0.98114,0.0148315,-0.258911
-0.981628,0.00012207,-0.260498
-0.980164,-0.00219727,-0.262451
-0.979004,0.00158691,-0.259644
-0.976868,6.10352e-05,-0.258911
-0.981079,-0.00128174,-0.260498
-0.981689,0.00238037,-0.256409
-0.983215,0.00183105,-0.256104
-0.985596,-0.013855,-0.256104
-0.984741,0.000793457,-0.255676
-0.982056,-0.000976562,-0.256531
-0.980896,-0.0020752,-0.259888
-0.980469,-0.000915527,-0.260864
-0.980774,0.00146484,-0.261902
-0.978821,-0.000183105,-0.261658
-0.979065,-0.000366211,-0.261475
-0.979858,-0.000976562,-0.26062
-0.980286,-0.000549316,-0.26239
-0.97998,-0.000793457,-0.257385
-0.983276,0.00109863,-0.258545
-0.983887,0.00170898,-0.26001
-0.983032,0.000915527,-0.258179
-0.984253,0.000305176,-0.255066
-0.98407,0.00201416,-0.256042
-0.983582,-0.00195312,-0.255493
-0.982178,-0.00183105,-0.259155
-0.978394,-0.000793457,-0.260437
-0.980225,0.00109863,-0.26062
-0.98114,-0.000305176,-0.261475
-0.982971,-0.000366211,-0.260193
-0.980164,-0.000427246,-0.25946
-0.982239,-0.00109863,-0.263245
-0.982727,0.000244141,-0.258362
-0.982788,-0.00109863,-0.257996
-0.982544,-0.000244141,-0.257568
-0.984619,0.000793457,-0.259583
-0.983398,0.00109863,-0.257751
-0.982483,-0.000915527,-0.256897
-0.981995,-0.00115967,-0.257324
-0.982117,-0.000854492,-0.257751
-0.980835,6.10352e-05,-0.257935
-0.981018,0.0010376,-0.256653
-0.983032,-0.000366211,-0.258606
-0.982605,0.00177002,-0.261353
-0.978821,0.000488281,-0.261597
-0.978455,-0.00183105,-0.263062
-0.979492,-0.000244141,-0.26178
-0.979248,0.00115967,-0.262024
-0.979736,-0.000488281,-0.261047
-0.981323,-0.00109863,-0.260742
-0.981384,0.00378418,-0.259827
-0.983154,0.000549316,-0.259705
-0.984741,0.00134277,-0.259827
-0.983032,-0.000305176,-0.258362
-0.981079,0.00170898,-0.261169
-0.980103,-0.000366211,-0.260498
-0.983521,0.00134277,-0.258362
-0.9823,-0.00170898,-0.258911
-0.982666,0.000549316,-0.262146
-0.97998,0,-0.260132
-0.980957,0.000854492,-0.261902
-0.980896,-0.00140381,-0.259521
-0.979858,0.00012207,-0.26355
-0.979858,-0.000366211,-0.260864
-0.97876,-0.015564,-0.260498
-0.980164,0.0150757,-0.262146
-0.979736,0.00134277,-0.258972
-0.980408,-0.00189209,-0.260071
-0.983276,0.000732422,-0.260498
-0.981079,0.000793457,-0.260254
-0.982178,0.000976562,-0.261353
-0.981384,0.00286865,-0.25885
-0.984985,-0.0155029,-0.259827
-0.979431,-0.00177002,-0.256775
-0.981079,0.00012207,-0.261414
-0.981079,0.00140381,-0.262512
-0.979004,-0.00158691,-0.26001
-0.976624,-0.000976562,-0.259399
-0.979492,0.00170898,-0.260681
-0.980347,0.000854492,-0.262024
-0.981384,0.000732422,-0.260132
-0.979492,0.00158691,-0.259705
-0.983154,-0.000793457,-0.259766
-1.01776,-0.00524902,0.00695801
-1.01819,-0.00543213,0.0067749
-1.01721,-0.00628662,0.00598145
-1.01825,-0.00701904,0.00646973
-1.01904,-0.00335693,0.00585938
-1.02087,-0.00396729,0.00341797
-1.01819,-0.003479,0.00421143
-1.01508,-0.00579834,0.00830078
-1.01617,-0.0043335,0.00518799
-1.01837,-0.00500488,0.0078125
-1.01959,-0.00280762,0.00518799
-1.01825,-0.00354004,0.0067749
-1.01666,-0.00488281,0.0057373
-1.01575,-0.0065918,0.0055542
-1.0155,-0.00714111,0.00421143
-1.01685,-0.00512695,0.00665283
-1.01862,-0.00592041,0.00518799
-1.01685,-0.00427246,0.0078125
-1.01715,-0.00469971,0.00756836
-1.0177,-0.0088501,0.00415039
-1.01807,-0.00427246,0.00531006
-1.01672,-0.00427246,0.00836182
-1.0199,-0.00378418,0.00750732
-1.01996,-0.00360107,0.00469971
-1.01672,-0.00427246,0.0057373
-1.01642,-0.0045166,0.00616455
-1.01514,-0.00476074,0.0057373
-1.01892,-0.00524902,0.00762939
-1.01672,-0.00561523,0.00671387
-1.01825,-0.0065918,0.00561523
-1.0188,-0.00408936,0.0067749
-1.01709,-0.00531006,0.00653076
-1.01917,-0.00549316,0.00415039
-1.01862,-0.00402832,0.00561523
-1.01801,-0.00543213,0.00549316
-1.01868,-0.00506592,0.0057373
-1.01862,-0.00653076,0.00488281
-1.01984,-0.00311279,0.00665283
-1.01831,-0.00506592,0.00671387
-1.01831,-0.00421143,0.00634766
-1.01831,-0.00372314,0.00561523
-1.0202,-0.00506592,0.00628662
-1.01953,-0.00549316,0.00610352
-1.01831,-0.00463867,0.00683594
-1.01874,-0.00561523,0.00543213
-1.01959,-0.00531006,0.00720215
-1.01929,-0.00268555,0.00616455
-1.01862,-0.0045166,0.00769043
-1.01721,-0.00549316,0.00537109
-1.01501,-0.0043335,0.00714111
-1.01678,-0.00592041,0.00866699
-1.01727,-0.00378418,0.00750732
-1.01526,-0.00286865,0.00622559
-1.01868,-0.00354004,0.00390625
-1.01959,-0.00390625,0.00671387
-1.01855,-0.00744629,0.00762939
-1.01947,-0.00396729,0.00500488
-1.01923,-0.00469971,0.00494385
-1.01971,-0.00390625,0.00543213
-1.01819,-0.00494385,0.00701904
-1.01959,-0.00537109,0.00512695
-1.00043,-0.00427246,0.0055542
-1.01825,-0.00488281,0.00506592
-1.01831,-0.00402832,0.00579834
-1.01691,-0.00323486,0.00683594
-1.01569,-0.00561523,0.0055542
-1.01727,-0.00585938,0.00537109
-1.01892,-0.00726318,0.00701904
-1.01746,-0.00549316,0.00714111
-1.01801,-0.0043335,0.00756836
-1.01849,-0.00396729,0.00701904
-1.01611,-0.0043335,0.00537109
-1.02014,-0.00701904,0.00561523
-1.01678,-0.00604248,0.00604248
-1.01672,-0.00543213,0.00439453
-1.01581,-0.0045166,0.00604248
-1.02209,-0.00512695,0.0057373
-1.01703,-0.00512695,0.00714111
-1.01965,-0.00579834,0.00579834
-1.01624,-0.00427246,0.00506592
-1.01941,-0.00640869,0.00665283
-1.01862,-0.00531006,0.00653076
-1.01862,-0.003479,0.00732422
-1.01965,-0.00378418,0.0045166
-1.01935,-0.00531006,0.00567627
-1.01825,-0.00543213,0.00689697
-1.01672,-0.00506592,0.00701904
-1.01801,-0.00421143,0.00793457
-1.01892,-0.0045166,0.00628662
-1.01685,-0.00488281,0.00494385
-1.01343,-0.00549316,0.00506592
-1.01556,-0.00421143,0.00701904
-1.0177,-0.00543213,0.00579834
-1.01727,-0.00518799,0.00720215
-1.01782,-0.00518799,0.00708008
-1.01672,-0.00354004,0.00598145
-1.01715,-0.0057373,0.0067749
-1.01709,-0.00500488,0.00628662
-1.01678,-0.00427246,0.00671387
-1.01892,-0.00396729,0.00628662
-0.991028,-0.00524902,0.24762
-0.989868,-0.00610352,0.245544
-0.991211,-0.00396729,0.244141
-0.990662,-0.00561523,0.247009
-0.988281,-0.00488281,0.243042
-0.991638,-0.00421143,0.242188
-0.989624,-0.00476074,0.245239
-0.988647,-0.00512695,0.243042
-0.98761,-0.00524902,0.245056
-0.990051,-0.00427246,0.242676
-0.989258,-0.00354004,0.245667
-0.987488,-0.00354004,0.24353
-0.987183,-0.00482178,0.243835
-0.988647,-0.00561523,0.246521
-0.991516,-0.00567627,0.247314
-0.990845,-0.00537109,0.24762
-0.993774,-0.00280762,0.248169
-0.991699,-0.00317383,0.247803
-0.99231,-0.00457764,0.246826
-0.993042,-0.00549316,0.248352
-0.989136,-0.00280762,0.244629
-0.991211,-0.00390625,0.24646
-0.990356,-0.00311279,0.242981
-0.988098,-0.00592041,0.244934
-0.988281,-0.003479,0.245422
-0.989868,-0.003479,0.244141
-0.989502,-0.00323486,0.246094
-0.992432,-0.0055542,0.245361
-0.992188,-0.00500488,0.246033
-0.991455,-0.00524902,0.24707
-0.991028,-0.0045166,0.244934
-0.991577,-0.00292969,0.247498
-0.99115,-0.0045166,0.245239
-0.991211,-0.00488281,0.243347
-0.989014,-0.00372314,0.241516
-0.990051,-0.00512695,0.243774
-0.989136,-0.0032959,0.24292
-0.988647,-0.00366211,0.243408
-0.987305,-0.00415039,0.240723
-0.988525,-0.00506592,0.24408
-0.988403,-0.00341797,0.240662
-0.987854,-0.00378418,0.240356
-0.989929,-0.00506592,0.242859
-0.991821,-0.00427246,0.246582
-0.993896,-0.00354004,0.246582
-0.994141,-0.00354004,0.250366
-0.994995,-0.00518799,0.248047
-0.991211,-0.00585938,0.248901
-0.99231,-0.00384521,0.247742
-0.990845,-0.00323486,0.244812
-0.987427,-0.00531006,0.243286
-0.989197,-0.00427246,0.241272
-0.988647,-0.00463867,0.242554
-0.987854,-0.0043335,0.242798
-0.987305,-0.0032959,0.239807
-0.989197,-0.00543213,0.239807
-0.988342,-0.00537109,0.242798
-0.987122,-0.00366211,0.241516
-0.989868,-0.00305176,0.241211
-0.988953,-0.00421143,0.244446
-0.989075,-0.00390625,0.245422
-0.990906,-0.00701904,0.247253
-0.991882,-0.00415039,0.24646
-0.989075,-0.00598145,0.242981
-0.989563,-0.00360107,0.244629
-0.991333,-0.00610352,0.243958
-0.991394,-0.0057373,0.24353
-0.991272,-0.00323486,0.246399
-0.99115,-0.00354004,0.247742
-0.992065,-0.00421143,0.248169
-0.990356,-0.00390625,0.248535
-0.991821,-0.00537109,0.247437
-0.991516,-0.00476074,0.247375
-0.992371,-0.00402832,0.244324
-0.990601,-0.00421143,0.24646
-0.991882,-0.00445557,0.242004
-0.991211,-0.00378418,0.240173
-0.990601,-0.00201416,0.240356
-0.989136,-0.003479,0.243042
-0.987793,-0.00415039,0.239441
-0.98761,-0.00506592,0.239746
-0.990173,-0.00512695,0.242126
-0.990295,-0.00378418,0.242065
-0.987915,-0.00262451,0.240967
-0.987183,-0.00402832,0.237854
-0.989746,-0.0045166,0.24231
-0.989441,-0.00488281,0.243408
-0.989258,-0.00445557,0.243164
-0.989624,-0.00585938,0.240906
-0.987854,-0.00494385,0.242554
-0.989502,-0.00323486,0.241577
-0.986694,-0.00683594,0.240784
-0.987488,-0.00341797,0.239075
-0.98761,-0.0043335,0.24054
-0.986206,-0.00250244,0.240906
-0.984741,-0.00592041,0.24054
-0.988037,-0.00408936,0.242676
-0.985779,-0.00482178,0.239624
-0.984863,-0.00341797,0.243408
-0.985229,-0.00488281,0.24176
-0.9422,-0.00482178,0.387695
-0.944763,-0.00512695,0.389282
-0.946289,-0.00769043,0.389343
-0.94458,-0.00238037,0.388916
-0.944153,-0.00488281,0.38739
-0.942627,-0.00531006,0.387512
-0.941284,-0.00274658,0.385193
-0.942383,-0.00396729,0.387634
-0.940552,-0.00311279,0.38324
-0.940186,-0.00463867,0.385864
-0.943359,-0.00305176,0.384155
-0.942627,-0.00378418,0.388245
-0.938477,-0.00366211,0.384705
-0.942749,-0.0043335,0.382751
-0.94165,-0.00634766,0.385193
-0.945679,-0.003479,0.386169
-0.945129,-0.00524902,0.390015
-0.94696,-0.00415039,0.391846
-0.946838,-0.00494385,0.390442
-0.944519,-0.00396729,0.388733
-0.946167,-0.00494385,0.389771
-0.944275,-0.00646973,0.385864
-0.942078,-0.00518799,0.38501
-0.941895,-0.00512695,0.386414
-0.941284,-0.00537109,0.387695
-0.942749,-0.00372314,0.383911
-0.941772,-0.00262451,0.383484
-0.942566,-0.0043335,0.383118
-0.9422,-0.00512695,0.385254
-0.943665,-0.00250244,0.384888
-0.943237,-0.00213623,0.385803
-0.945068,-0.00286865,0.38562
-0.93927,-0.00567627,0.383545
-0.941772,-0.0045166,0.38208
-0.940063,-0.00506592,0.385376
-0.94281,-0.00494385,0.387634
-0.944519,-0.0045166,0.388367
